"B_G","dIepr_over_dB","B_mT"
3542.67,-7.04897124617509e-06,354.267
3542.72,-6.77506126118386e-06,354.272
3542.77,-6.76290747189548e-06,354.277
3542.82,-6.12249093164433e-06,354.282
3542.87,-4.41391024900948e-06,354.287
3542.92,-2.66063664644913e-06,354.292
3542.97,-2.43305962695564e-06,354.297
3543.02,-1.55425921848808e-06,354.302
3543.07,-1.52438935711109e-06,354.307
3543.12,-5.83634192477807e-07,354.312
3543.17,-5.06748945549145e-07,354.317
3543.22,-5.90225733925987e-07,354.322
3543.27,-3.98479088468041e-07,354.327
3543.32,-6.66824588176278e-07,354.332
3543.37,-3.64546030966656e-07,354.337
3543.42,3.61665253441858e-07,354.342
3543.47,-5.36415199631359e-07,354.347
3543.52,-1.0640624202911e-06,354.352
3543.57,-1.116729586355e-06,354.357
3543.62,-6.54225547770746e-07,354.362
3543.67,6.05861963092039e-07,354.367
3543.72,9.75910390303997e-07,354.372
3543.77,6.65485338820438e-07,354.377
3543.82,1.67271727135796e-06,354.382
3543.87,1.22602076615411e-06,354.387
3543.92,1.82182717186335e-06,354.392
3543.97,2.4215558148006e-06,354.397
3544.02,2.34942737126425e-06,354.402
3544.07,2.26833125698642e-06,354.407
3544.12,3.01703555386107e-06,354.412
3544.17,3.86570432014406e-06,354.417
3544.22,3.99190056893696e-06,354.422
3544.27,3.4687573555932e-06,354.427
3544.32,3.30642416814114e-06,354.432
3544.37,2.4334164990822e-06,354.437
3544.42,1.94955610393414e-07,354.442
3544.47,-1.6653527283825e-06,354.447
3544.52,-2.53930683574574e-06,354.452
3544.57,-3.87210900015841e-06,354.457
3544.62,-4.38550367522354e-06,354.462
3544.67,-4.28699801852066e-06,354.467
3544.72,-4.72948589381813e-06,354.472
3544.77,-3.80603955172386e-06,354.477
3544.82,-3.13122456586897e-06,354.482
3544.87,-2.51259624360203e-06,354.487
3544.92,-1.6653079795265e-06,354.492
3544.97,-1.09398374285249e-06,354.497
3545.02,-2.24461992195576e-07,354.502
3545.07,-4.19238082764352e-07,354.507
3545.12,-1.19164581369977e-06,354.512
3545.17,-1.03689296009319e-07,354.517
3545.22,8.29633092383118e-07,354.522
3545.27,-3.09119962460464e-08,354.527
3545.32,-1.08642994368021e-07,354.532
3545.37,8.75919263862301e-08,354.537
3545.42,-2.19908796098034e-07,354.542
3545.47,1.72757940376848e-07,354.547
3545.52,-9.8198630606696e-07,354.552
3545.57,-7.29945087000726e-07,354.557
3545.62,-6.19097695814282e-07,354.562
3545.67,-4.82186298493217e-07,354.567
3545.72,-2.48187835644388e-07,354.572
3545.77,5.57195493334322e-08,354.577
3545.82,-5.86531680903515e-07,354.582
3545.87,-2.15154230148513e-07,354.587
3545.92,6.91864789429783e-07,354.592
3545.97,5.63730950132322e-07,354.597
3546.02,3.3005032215121e-08,354.602
3546.07,-7.34950054263582e-08,354.607
3546.12,3.69717810078248e-07,354.612
3546.17,1.40444800202511e-07,354.617
3546.22,5.22902093922031e-07,354.622
3546.27,4.31585340934822e-07,354.627
3546.32,3.20122652978439e-07,354.632
3546.37,4.93741615532708e-08,354.637
3546.42,-1.13474547577879e-06,354.642
3546.47,-1.19131690960821e-06,354.647
3546.52,-1.56238113585126e-06,354.652
3546.57,-1.02417552749951e-06,354.657
3546.62,-7.58828236103019e-07,354.662
3546.67,-1.49537196144081e-06,354.667
3546.72,-1.05095995525562e-06,354.672
3546.77,-4.81973741427238e-07,354.677
3546.82,-5.48566751476936e-07,354.682
3546.87,-5.98918199203113e-07,354.687
3546.92,1.53421959701194e-07,354.692
3546.97,2.47128301598563e-07,354.697
3547.02,-4.99313923125493e-07,354.702
3547.07,-1.9798856898864e-07,354.707
3547.12,2.63906885154075e-07,354.712
3547.17,3.96667808601536e-07,354.717
3547.22,3.67321508839689e-07,354.722
3547.27,4.52333148017134e-07,354.727
3547.32,8.71690304690486e-07,354.732
3547.37,7.82458848392666e-07,354.737
3547.42,1.7144456145338e-07,354.742
3547.47,1.35204709165438e-07,354.747
3547.52,4.98059880136274e-08,354.752
3547.57,-7.59933532846108e-07,354.757
3547.62,-1.58535296107655e-06,354.762
3547.67,-1.40544689787506e-06,354.767
3547.72,-1.8899293370815e-06,354.772
3547.77,-7.95918325394886e-07,354.777
3547.82,-2.73661121919824e-07,354.782
3547.87,-1.5178090028769e-07,354.787
3547.92,1.76047134242708e-08,354.792
3547.97,-4.21162283572158e-07,354.797
3548.02,4.98415519921296e-07,354.802
3548.07,1.35227083593436e-07,354.807
3548.12,-1.53465694715921e-07,354.812
3548.17,4.09555479128239e-07,354.817
3548.22,2.56478575058822e-07,354.822
3548.27,3.4793182953684e-07,354.827
3548.32,-6.45161518408673e-08,354.832
3548.37,-4.21104110059364e-07,354.837
3548.42,4.21239405428663e-07,354.842
3548.47,7.09974651451161e-07,354.847
3548.52,9.61946509790602e-07,354.852
3548.57,7.84812638218029e-07,354.857
3548.62,2.85692865695482e-07,354.862
3548.67,-2.25334594887488e-07,354.867
3548.72,-4.24775753693794e-07,354.872
3548.77,8.24393001346046e-07,354.877
3548.82,1.1804172070091e-06,354.882
3548.87,5.48030814006303e-07,354.887
3548.92,4.23224017192063e-07,354.892
3548.97,9.08131535570418e-07,354.897
3549.02,7.16879399931266e-07,354.902
3549.07,1.41923290168587e-06,354.907
3549.12,1.18732419293201e-06,354.912
3549.17,5.19192413760005e-07,354.917
3549.22,1.28440907345704e-06,354.922
3549.27,5.73866566015302e-07,354.927
3549.32,7.15360324850405e-08,354.932
3549.37,5.3682346302223e-07,354.937
3549.42,-4.16915617138185e-07,354.942
3549.47,-7.26036274429519e-07,354.947
3549.52,-9.48375440328743e-07,354.952
3549.57,-6.70766962389482e-07,354.957
3549.62,-1.16883291683336e-06,354.962
3549.67,-1.11118520309716e-06,354.967
3549.72,-5.34560359550346e-07,354.972
3549.77,-3.66409820818868e-07,354.977
3549.82,-2.18964595236529e-07,354.982
3549.87,-7.43380931013374e-07,354.987
3549.92,-1.1445298131422e-06,354.992
3549.97,-6.71053355067853e-07,354.997
3550.02,-4.94190179114009e-07,355.002
3550.07,-3.34606808862869e-07,355.007
3550.12,-1.31675230548903e-07,355.012
3550.17,-3.99450138643143e-07,355.017
3550.22,3.19509593651301e-07,355.022
3550.27,5.1735323577859e-07,355.027
3550.32,1.85041654297803e-08,355.032
3550.37,1.23677615369263e-06,355.037
3550.42,2.05883281027514e-07,355.042
3550.47,-5.22704150154339e-07,355.047
3550.52,-3.60782652177435e-07,355.052
3550.57,-4.23961324514676e-07,355.057
3550.62,-3.32772105767054e-07,355.062
3550.67,-4.98580041887167e-07,355.067
3550.72,5.93495616737683e-07,355.072
3550.77,4.91434698385998e-07,355.077
3550.82,3.28510826034795e-07,355.082
3550.87,1.2118265513925e-07,355.087
3550.92,-1.57195511863145e-07,355.092
3550.97,-4.94747302371152e-07,355.097
3551.02,-1.0243075366247e-06,355.102
3551.07,-6.39657557701413e-07,355.107
3551.12,4.27157441634067e-07,355.112
3551.17,1.95268852385383e-07,355.117
3551.22,4.29224838781059e-07,355.122
3551.27,7.49980128711135e-07,355.127
3551.32,-4.29373698647332e-07,355.132
3551.37,2.35102046549774e-07,355.137
3551.42,2.24064741218485e-07,355.142
3551.47,-3.95666622868724e-07,355.147
3551.52,-6.96909244062051e-07,355.152
3551.57,-1.17391184206876e-06,355.157
3551.62,-1.17317796083043e-06,355.162
3551.67,-1.12549569496428e-07,355.167
3551.72,-6.51462305913024e-07,355.172
3551.77,-7.43141524633798e-07,355.177
3551.82,-3.0657612546729e-07,355.182
3551.87,-6.26796736488307e-07,355.187
3551.92,-1.915199689043e-08,355.192
3551.97,2.86733429547569e-08,355.197
3552.02,-4.79839220996253e-07,355.202
3552.07,-3.2088009728625e-07,355.207
3552.12,-3.193944352672e-07,355.212
3552.17,8.97197344888159e-08,355.217
3552.22,2.14334102482264e-07,355.222
3552.27,-4.21327854339341e-07,355.227
3552.32,1.67296342502598e-07,355.232
3552.37,5.00946181347983e-08,355.237
3552.42,1.93843601321926e-07,355.242
3552.47,1.44194754334934e-07,355.247
3552.52,-7.204067197651e-08,355.252
3552.57,2.48332045824842e-07,355.257
3552.62,3.9712648437549e-07,355.262
3552.67,-5.54223006874767e-07,355.267
3552.72,-7.9468773185501e-07,355.272
3552.77,3.27839593194863e-07,355.277
3552.82,-8.216198308359e-07,355.282
3552.87,-4.16915617138185e-07,355.287
3552.92,5.09716843502958e-07,355.292
3552.97,4.82124698896135e-07,355.297
3553.02,-9.6310209655662e-08,355.302
3553.07,4.51384472270029e-07,355.307
3553.12,3.74076348652209e-07,355.312
3553.17,-4.51980707076114e-08,355.317
3553.22,3.37594843801881e-07,355.322
3553.27,1.53547256497981e-07,355.327
3553.32,5.6445588159945e-07,355.332
3553.37,5.66308484237663e-07,355.337
3553.42,-4.37661073157555e-08,355.342
3553.47,-8.47316861391314e-07,355.347
3553.52,-4.60944016552154e-07,355.352
3553.57,-5.83542343702874e-08,355.357
3553.62,-1.44869286528995e-08,355.362
3553.67,3.97829041414619e-07,355.367
3553.72,-2.37369799707477e-07,355.372
3553.77,-6.80806368232071e-07,355.377
3553.82,-6.03339386175467e-07,355.382
3553.87,-1.05662720558721e-07,355.387
3553.92,2.2798026611809e-07,355.392
3553.97,3.34419912469e-07,355.397
3554.02,8.77355509859516e-07,355.402
3554.07,2.10125472575887e-07,355.407
3554.12,-6.1086166886831e-07,355.412
3554.17,-5.13893100408826e-07,355.417
3554.22,2.81927249463461e-07,355.422
3554.27,1.77071730094814e-07,355.427
3554.32,-4.7547385647375e-08,355.432
3554.37,-7.69995313116695e-07,355.437
3554.42,-4.79308947052706e-07,355.442
3554.47,-2.93100024964268e-07,355.447
3554.52,1.48674106080072e-07,355.452
3554.57,-4.23218493505151e-07,355.457
3554.62,-1.48668617353204e-07,355.462
3554.67,-1.53484940220003e-06,355.467
3554.72,-1.14204401419165e-06,355.472
3554.77,-2.06085874481025e-07,355.477
3554.82,-5.96620345447744e-07,355.482
3554.87,8.29268581486996e-08,355.487
3554.92,-2.33821215427034e-07,355.492
3554.97,-5.38444560250755e-07,355.497
3555.02,-4.32306986157836e-07,355.502
3555.07,3.36912423747949e-07,355.507
3555.12,2.25841270801506e-07,355.512
3555.17,8.19423833167987e-08,355.517
3555.22,-5.48358669296557e-07,355.522
3555.27,-6.18632307711928e-07,355.527
3555.32,-6.66126357442563e-08,355.532
3555.37,1.76946433298027e-07,355.537
3555.42,2.63175241358548e-07,355.542
3555.47,-1.29994911006272e-07,355.547
3555.52,2.80707843137584e-07,355.552
3555.57,2.77293505425128e-07,355.557
3555.62,-2.03148112084921e-07,355.562
3555.67,-3.53781693656939e-07,355.567
3555.72,1.6191081768354e-07,355.572
3555.77,5.96015125910416e-08,355.577
3555.82,-4.33432306265981e-08,355.582
3555.87,1.53927621773943e-07,355.587
3555.92,-6.62045410355959e-07,355.592
3555.97,-7.79450746388544e-07,355.597
3556.02,1.57807347588753e-07,355.602
3556.07,-2.07696680346672e-08,355.607
3556.12,3.28249045227221e-07,355.612
3556.17,1.07054303352047e-06,355.617
3556.22,9.95398709370276e-08,355.622
3556.27,3.3422749238822e-07,355.627
3556.32,-6.04587879257742e-07,355.632
3556.37,-2.34501398038165e-07,355.637
3556.42,2.48853522947381e-08,355.642
3556.47,-4.77195201627717e-09,355.647
3556.52,1.15669596080604e-07,355.652
3556.57,3.92242146743581e-07,355.657
3556.62,-6.22107056379979e-07,355.662
3556.67,-7.41315771309182e-07,355.667
3556.72,-4.85972051710436e-07,355.672
3556.77,-1.46547512839006e-07,355.677
3556.82,-7.39566091039758e-07,355.682
3556.87,-9.61260873412646e-07,355.687
3556.92,-2.48375780839569e-07,355.692
3556.97,-8.75215343381465e-08,355.697
3557.02,5.73962776055693e-07,355.702
3557.07,-1.63091173640552e-07,355.707
3557.12,-1.01067256020287e-06,355.712
3557.17,-3.31984525901533e-07,355.717
3557.22,-1.09502172403134e-07,355.722
3557.27,2.0820798409648e-07,355.727
3557.32,1.51390361638998e-07,355.732
3557.37,2.13656157313932e-07,355.737
3557.42,-9.1730164244523e-08,355.742
3557.47,1.28241787172539e-07,355.747
3557.52,-3.93359819342156e-07,355.752
3557.57,-5.88858656375325e-07,355.757
3557.62,-9.75900269371332e-08,355.762
3557.67,-6.77832806751171e-07,355.767
3557.72,-7.92429959789797e-08,355.772
3557.77,4.98529629504084e-07,355.777
3557.82,4.54727211812893e-07,355.782
3557.87,-1.99628614560875e-07,355.787
3557.92,-7.07642257172571e-07,355.792
3557.97,1.25769412878788e-07,355.797
3558.02,-1.64272543438833e-07,355.802
3558.07,-6.86030797169545e-07,355.807
3558.12,-4.12847946128195e-07,355.812
3558.17,-1.09786183428525e-08,355.817
3558.22,5.87691690115067e-07,355.822
3558.27,3.85338997685477e-09,355.827
3558.32,1.98877847621419e-07,355.832
3558.37,-4.98161526463467e-08,355.837
3558.42,-5.93136647008494e-07,355.842
3558.47,5.74967387872792e-07,355.847
3558.52,3.71914978907627e-07,355.852
3558.57,3.18155940757437e-07,355.857
3558.62,3.95408128305262e-07,355.862
3558.67,1.20489047871319e-07,355.867
3558.72,4.82889904333658e-07,355.872
3558.77,1.78230725465097e-07,355.877
3558.82,-1.55533091862913e-07,355.882
3558.87,-8.2340531019012e-07,355.887
3558.92,-3.29089274918624e-07,355.892
3558.97,7.94205423091484e-07,355.897
3559.02,4.8634899090211e-07,355.902
3559.07,2.11957938228903e-07,355.907
3559.12,2.76416427847616e-07,355.912
3559.17,1.51730452944564e-07,355.917
